/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_46_294.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_46_294.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_46_294.jpg, 0, 0, 0, 8.232641E-05
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_46_410.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_46_410.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_46_410.jpg, 0, 0, 0, 7.791079E-05
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_46_527.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_46_527.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_46_527.jpg, 0, 0.1455781, 0, 0.02599135
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_46_654.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_46_654.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_46_654.jpg, 0, 0.4958611, 0, 0.5845594
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_46_753.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_46_753.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_46_753.jpg, -0.3032548, 0.7991159, 0, 1.369179
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_46_859.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_46_859.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_46_859.jpg, -0.6480389, 1, 0, 2.73179
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_46_977.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_46_977.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_46_977.jpg, -0.2951939, 1, 0, 4.142167
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_47_091.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_47_091.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_47_091.jpg, 0, 1, 0, 5.303082
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_47_192.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_47_192.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_47_192.jpg, 0, 1, 0, 6.455581
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_47_307.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_47_307.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_47_307.jpg, 0, 1, 0, 7.824573
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_47_424.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_47_424.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_47_424.jpg, 0, 1, 0, 9.177635
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_47_540.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_47_540.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_47_540.jpg, -0.3492537, 1, 0, 10.47327
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_47_657.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_47_657.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_47_657.jpg, -6.866455E-05, 1, 0, 11.62754
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_47_773.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_47_773.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_47_773.jpg, 0, 1, 0, 12.92021
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_47_873.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_47_873.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_47_873.jpg, 0, 1, 0, 13.89611
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_47_988.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_47_988.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_47_988.jpg, 0, 1, 0, 15.17673
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_48_105.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_48_105.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_48_105.jpg, -0.05216074, 1, 0, 16.46508
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_48_221.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_48_221.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_48_221.jpg, -0.399612, 1, 0, 17.65544
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_48_321.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_48_321.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_48_321.jpg, -0.6996417, 0.888742, 0, 18.45974
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_48_426.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_48_426.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_48_426.jpg, -0.57513, 0.5733514, 0, 19.10501
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_48_539.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_48_539.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_48_539.jpg, -0.9134638, 0.2350175, 0, 19.17319
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_48_654.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_48_654.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_48_654.jpg, -0.5691483, 0, 0, 18.98375
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_48_758.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_48_758.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_48_758.jpg, -0.2532327, 0, 0, 18.77284
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_48_876.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_48_876.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_48_876.jpg, 0, 0, 0, 18.67257
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_48_991.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_48_991.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_48_991.jpg, 0, 0, 0, 18.4224
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_49_106.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_49_106.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_49_106.jpg, 0, 0.09079742, 0, 18.22133
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_49_222.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_49_222.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_49_222.jpg, 0, 0.4386628, 0, 18.44177
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_49_339.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_49_339.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_49_339.jpg, 0, 0.7875266, 0, 19.17477
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_49_454.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_49_454.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_49_454.jpg, 0, 1, 0, 20.13177
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_49_573.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_49_573.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_49_573.jpg, 0, 1, 0, 21.34531
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_49_687.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_49_687.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_49_687.jpg, 0, 1, 0, 22.53886
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_49_804.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_49_804.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_49_804.jpg, 0, 1, 0, 23.71705
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_49_921.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_49_921.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_49_921.jpg, 0, 0.9094057, 0, 24.84588
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_50_037.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_50_037.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_50_037.jpg, -0.1419182, 0.5610905, 0, 25.54404
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_50_153.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_50_153.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_50_153.jpg, 0, 0.2114856, 0, 25.76409
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_50_270.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_50_270.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_50_270.jpg, 0, 0, 0, 25.51832
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_50_385.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_50_385.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_50_385.jpg, 0, 0, 0, 25.21036
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_50_501.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_50_501.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_50_501.jpg, -0.09572053, 0, 0, 24.90193
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_50_616.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_50_616.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_50_616.jpg, -0.4397579, 0, 0, 24.54344
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_50_717.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_50_717.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_50_717.jpg, -0.1374929, 0, 0, 24.2228
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_50_834.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_50_834.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_50_834.jpg, -0.4896662, 0, 0, 23.91302
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_50_951.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_50_951.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_50_951.jpg, -0.5688694, 0, 0, 23.37284
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_51_068.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_51_068.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_51_068.jpg, -0.2193933, 0, 0, 23.12347
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_51_184.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_51_184.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_51_184.jpg, 0, 0, 0, 22.81567
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_51_300.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_51_300.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_51_300.jpg, 0, 0.3479161, 0, 22.84971
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_51_415.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_51_415.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_51_415.jpg, 0, 0.6946771, 0, 23.2353
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_51_532.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_51_532.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_51_532.jpg, 0, 1, 0, 24.2383
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_51_636.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_51_636.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_51_636.jpg, 0, 1, 0, 25.20504
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_51_748.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_51_748.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_51_748.jpg, 0, 1, 0, 26.34734
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_51_864.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_51_864.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_51_864.jpg, 0, 1, 0, 27.47716
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_51_981.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_51_981.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_51_981.jpg, 0, 1, 0, 28.59373
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_52_095.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_52_095.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_52_095.jpg, 0, 0.6538327, 0, 29.30178
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_52_213.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_52_213.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_52_213.jpg, 0, 0.3010063, 0, 29.63571
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_52_330.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_52_330.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_52_330.jpg, 0, 0, 0, 29.45601
/media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/center_2018_11_02_18_19_52_444.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/left_2018_11_02_18_19_52_444.jpg, /media/kiran/Deleted/Job/AI/self-driving car/Main/simulator-linux/IMG/right_2018_11_02_18_19_52_444.jpg, 0, 0, 0, 29.10013
